origin_name,origin_lat,origin_lng,dest_lat,dest_lng,ship_datetime,delivery_datetime,value,weight,cube,brand
Dallas TX DC,32.8998,-96.8379,29.4904,-95.5925,2026-01-21 11:51:43,2026-01-21 14:37:27,4.4,2.3,0.41,Pacific
Dallas TX DC,32.8998,-96.8379,30.1772,-97.8063,2026-01-30 12:03:28,2026-01-30 18:10:47,125.32,17.3,1.4,Metro
Reno NV DC,39.5296,-119.8138,34.2653,-118.0849,2026-01-21 14:41:11,2026-01-21 14:17:52,16.53,3.3,0.65,Summit
Edison NJ DC,40.5187,-74.4121,40.7485,-74.1377,2026-01-28 09:12:35,2026-01-28 17:19:30,80.51,5.6,1.01,Pacific
Atlanta GA DC,33.6407,-84.4277,42.2774,-71.0402,2026-01-14 09:08:51,2026-01-14 17:15:49,52.14,8.9,1.28,Pacific
Memphis TN DC,35.1175,-89.9711,40.5254,-74.0027,2026-01-08 20:33:47,2026-01-09 10:46:25,17.18,3.2,0.19,Cascade
Dallas TX DC,32.8998,-96.8379,40.5308,-74.0259,2026-01-25 12:35:35,2026-01-26 10:29:26,254.64,0.9,0.22,Summit
Atlanta GA DC,33.6407,-84.4277,40.4816,-74.101,2026-01-30 12:28:13,2026-01-31 12:12:44,20.12,5.3,1.32,Summit
Chicago IL DC,41.85,-87.882,39.545,-86.1118,2026-01-08 14:39:24,2026-01-08 17:08:13,215.44,9.1,1.03,Horizon
Dallas TX DC,32.8998,-96.8379,29.3791,-98.6838,2026-01-22 15:50:30,2026-01-23 11:58:14,31.36,1.4,0.38,Alpine
Reno NV DC,39.5296,-119.8138,33.7788,-118.2339,2026-01-20 14:15:27,2026-01-20 16:50:46,28.82,4.3,0.49,Ridge
Edison NJ DC,40.5187,-74.4121,38.7786,-76.9832,2026-01-08 14:20:34,2026-01-09 12:18:40,17.84,10.6,1.38,Atlas
Edison NJ DC,40.5187,-74.4121,29.5177,-98.4907,2026-01-19 11:12:51,2026-01-19 18:53:25,4.7,3.1,0.69,Ridge
Memphis TN DC,35.1175,-89.9711,34.1013,-118.3409,2026-01-04 16:15:36,2026-01-05 09:13:13,51.59,2.6,0.39,Atlas
Reno NV DC,39.5296,-119.8138,33.3415,-112.0588,2026-01-12 12:16:32,2026-01-12 18:47:48,19.5,0.5,0.04,Summit
Atlanta GA DC,33.6407,-84.4277,32.7631,-96.728,2026-01-05 14:11:24,2026-01-06 11:34:13,22.66,3.5,0.44,Alpine
Atlanta GA DC,33.6407,-84.4277,32.9027,-96.9581,2026-01-16 11:11:49,2026-01-16 17:08:49,20.54,5.4,1.35,Atlas
Atlanta GA DC,33.6407,-84.4277,40.6605,-74.1876,2026-01-18 14:00:23,2026-01-18 17:17:04,8.71,4.2,0.46,Atlas
Memphis TN DC,35.1175,-89.9711,33.9033,-118.1961,2026-01-04 14:10:57,2026-01-04 14:33:36,30.86,5.0,1.11,Metro
Edison NJ DC,40.5187,-74.4121,42.233,-70.7276,2026-01-20 13:00:23,2026-01-21 10:23:58,30.02,3.2,0.46,Ridge
Edison NJ DC,40.5187,-74.4121,39.8232,-105.1223,2026-01-29 11:16:38,2026-01-29 14:40:01,24.11,5.0,0.82,Cascade
Dallas TX DC,32.8998,-96.8379,33.4888,-111.7995,2026-01-04 18:37:16,2026-01-05 12:54:45,8.16,2.7,0.2,Pacific
Atlanta GA DC,33.6407,-84.4277,35.1607,-80.9342,2026-01-27 14:25:49,2026-01-27 15:16:59,5.55,4.2,1.21,Ridge
Chicago IL DC,41.85,-87.882,41.3701,-95.8685,2026-01-11 17:13:13,2026-01-12 12:40:20,19.3,3.1,0.92,Alpine
Atlanta GA DC,33.6407,-84.4277,29.1163,-98.5056,2026-01-16 08:39:09,2026-01-16 15:26:52,216.19,4.0,0.5,Metro
Atlanta GA DC,33.6407,-84.4277,35.2586,-80.7701,2026-01-10 15:58:03,2026-01-10 16:12:08,159.61,2.9,0.46,Pacific
Reno NV DC,39.5296,-119.8138,32.7445,-117.0316,2026-01-24 13:31:45,2026-01-25 08:05:14,11.2,4.2,1.17,Metro
Memphis TN DC,35.1175,-89.9711,36.4915,-87.0509,2026-01-08 19:52:18,2026-01-09 10:51:02,307.62,13.6,2.92,Horizon
Edison NJ DC,40.5187,-74.4121,40.5247,-74.0398,2026-01-02 14:37:52,2026-01-02 16:17:59,44.49,6.4,0.5,Alpine
Chicago IL DC,41.85,-87.882,41.9221,-87.7358,2026-01-16 14:57:32,2026-01-16 17:18:51,103.97,2.8,0.38,Horizon
Dallas TX DC,32.8998,-96.8379,32.7801,-117.2578,2026-01-05 13:49:49,2026-01-05 16:56:34,341.18,2.0,0.49,Atlas
Chicago IL DC,41.85,-87.882,40.6923,-73.8446,2026-01-23 14:20:43,2026-01-24 09:57:45,13.27,4.3,0.49,Alpine
Edison NJ DC,40.5187,-74.4121,33.9949,-118.0003,2026-01-27 17:52:35,2026-01-28 09:22:10,17.43,0.5,0.08,Cascade
Reno NV DC,39.5296,-119.8138,33.2729,-112.0564,2026-01-23 14:08:26,2026-01-23 17:00:33,21.1,3.3,0.65,Alpine
Edison NJ DC,40.5187,-74.4121,40.7006,-74.1492,2026-01-28 17:15:58,2026-01-28 15:40:17,4.95,2.6,0.38,Pacific
Chicago IL DC,41.85,-87.882,41.8491,-87.6149,2026-01-26 17:20:21,2026-01-27 10:45:46,62.99,8.7,1.32,Metro
Edison NJ DC,40.5187,-74.4121,40.5445,-73.9662,2026-01-21 14:08:10,2026-01-21 15:23:39,94.17,5.8,0.77,Alpine
Memphis TN DC,35.1175,-89.9711,29.9097,-95.6011,2026-01-21 16:12:16,2026-01-22 12:47:18,51.0,5.5,1.1,Summit
Memphis TN DC,35.1175,-89.9711,35.1022,-90.3279,2026-01-19 13:42:30,2026-01-19 18:58:18,76.16,5.2,1.16,Atlas
Reno NV DC,39.5296,-119.8138,29.2813,-98.5762,2026-01-08 12:20:47,2026-01-08 15:28:23,104.73,2.9,0.24,Atlas
Edison NJ DC,40.5187,-74.4121,40.65,-74.1596,2026-01-03 10:01:41,2026-01-03 14:20:47,61.07,4.2,0.48,Metro
Chicago IL DC,41.85,-87.882,33.2556,-112.0456,2026-01-16 14:51:45,2026-01-16 15:02:54,32.2,7.9,1.83,Summit
Edison NJ DC,40.5187,-74.4121,38.7624,-77.2749,2026-01-02 12:46:52,2026-01-03 11:03:10,18.83,2.4,0.2,Alpine
Edison NJ DC,40.5187,-74.4121,40.8133,-74.0772,2026-01-29 13:13:01,2026-01-29 18:38:04,208.28,3.0,0.56,Alpine
Reno NV DC,39.5296,-119.8138,39.8985,-104.9045,2026-01-13 13:32:01,2026-01-13 15:19:54,98.72,5.4,0.66,Ridge
Edison NJ DC,40.5187,-74.4121,40.6268,-73.9384,2026-01-22 15:15:59,2026-01-23 08:18:12,14.24,2.4,0.67,Summit
Reno NV DC,39.5296,-119.8138,42.9246,-87.8587,2026-01-15 13:34:30,2026-01-16 10:59:00,103.79,3.3,0.91,Metro
Atlanta GA DC,33.6407,-84.4277,43.0016,-87.8686,2026-01-13 13:35:57,2026-01-13 18:57:14,19.44,3.9,0.43,Atlas
Edison NJ DC,40.5187,-74.4121,40.6929,-74.035,2026-01-28 12:03:34,2026-01-28 17:40:32,15.77,6.6,1.07,Alpine
Atlanta GA DC,33.6407,-84.4277,26.0102,-80.219,2026-01-13 17:48:06,2026-01-14 06:46:46,17.24,3.1,0.35,Atlas
Memphis TN DC,35.1175,-89.9711,30.019,-95.2906,2026-01-03 09:59:50,2026-01-03 15:37:23,145.35,2.4,0.52,Summit
Chicago IL DC,41.85,-87.882,41.8444,-87.5358,2026-01-28 11:44:11,2026-01-28 17:32:14,31.16,2.3,0.6,Summit
Memphis TN DC,35.1175,-89.9711,41.3185,-95.8857,2026-01-28 17:58:41,2026-01-29 11:44:39,4.59,4.8,0.93,Alpine
Reno NV DC,39.5296,-119.8138,32.5186,-117.2836,2026-01-18 12:22:44,2026-01-19 10:09:58,78.45,16.1,1.12,Metro
Edison NJ DC,40.5187,-74.4121,40.8374,-74.1576,2026-01-11 11:41:01,2026-01-11 15:16:34,44.25,2.9,0.34,Metro
Edison NJ DC,40.5187,-74.4121,41.039,-73.8265,2026-01-22 13:46:33,2026-01-23 10:22:47,5.86,3.9,0.77,Summit
Memphis TN DC,35.1175,-89.9711,38.574,-90.3054,2026-01-20 12:10:17,2026-01-21 12:30:20,20.26,6.5,0.99,Alpine
Atlanta GA DC,33.6407,-84.4277,40.6769,-74.1475,2026-01-06 16:28:43,2026-01-07 09:15:22,97.08,1.6,0.15,Cascade
Dallas TX DC,32.8998,-96.8379,38.6944,-90.2543,2026-01-25 10:46:37,2026-01-25 14:27:23,31.25,7.8,1.28,Horizon
Edison NJ DC,40.5187,-74.4121,40.5026,-73.9131,2026-01-13 14:25:58,2026-01-13 17:19:00,25.53,6.7,0.43,Alpine
Edison NJ DC,40.5187,-74.4121,42.468,-70.6505,2026-01-15 18:31:51,2026-01-15 17:57:57,25.86,2.4,0.13,Ridge
Edison NJ DC,40.5187,-74.4121,35.1806,-80.5046,2026-01-17 17:46:43,2026-01-18 12:47:11,26.59,5.3,0.28,Cascade
Edison NJ DC,40.5187,-74.4121,39.0476,-76.8885,2026-01-08 11:07:07,2026-01-08 14:25:29,67.51,11.2,2.85,Horizon
Edison NJ DC,40.5187,-74.4121,40.6445,-73.9606,2026-01-19 15:17:59,2026-01-19 18:24:31,75.6,3.2,0.35,Cascade
Atlanta GA DC,33.6407,-84.4277,42.0905,-87.8286,2026-01-20 16:19:21,2026-01-21 08:58:21,18.13,3.6,0.96,Horizon
Memphis TN DC,35.1175,-89.9711,38.4994,-77.2064,2026-01-24 13:16:45,2026-01-25 12:26:34,23.8,1.0,0.18,Atlas
Edison NJ DC,40.5187,-74.4121,39.8499,-105.1334,2026-01-16 14:39:52,2026-01-17 12:46:52,84.8,2.7,0.29,Cascade
Dallas TX DC,32.8998,-96.8379,29.1182,-98.5647,2026-01-15 12:38:44,2026-01-15 16:33:20,57.24,10.9,3.04,Summit
Chicago IL DC,41.85,-87.882,28.675,-81.6787,2026-01-21 13:12:45,2026-01-22 10:53:48,95.02,20.4,5.43,Summit
Edison NJ DC,40.5187,-74.4121,40.6828,-74.0093,2026-01-08 13:11:22,2026-01-08 18:03:20,14.12,16.3,2.35,Horizon
Chicago IL DC,41.85,-87.882,42.0112,-87.6761,2026-01-05 14:06:05,2026-01-05 18:57:48,62.75,14.4,3.55,Metro
Atlanta GA DC,33.6407,-84.4277,33.9048,-118.0591,2026-01-09 16:58:43,2026-01-10 12:38:41,14.75,1.1,0.21,Horizon
Chicago IL DC,41.85,-87.882,38.9148,-77.0911,2026-01-03 15:07:14,2026-01-04 10:04:06,10.54,3.3,0.61,Atlas
Memphis TN DC,35.1175,-89.9711,33.9583,-118.0349,2026-01-20 13:46:05,2026-01-21 09:31:21,98.57,7.4,1.11,Pacific
Memphis TN DC,35.1175,-89.9711,39.6421,-104.8687,2026-01-05 10:44:17,2026-01-05 16:24:44,20.3,2.1,0.17,Cascade
Chicago IL DC,41.85,-87.882,41.9597,-87.6182,2026-01-21 10:31:55,2026-01-21 18:01:38,15.04,3.5,0.47,Metro
Reno NV DC,39.5296,-119.8138,37.0619,-121.7825,2026-01-04 13:24:33,2026-01-05 11:45:48,13.5,3.5,0.71,Summit
Memphis TN DC,35.1175,-89.9711,41.1679,-96.0307,2026-01-20 09:12:47,2026-01-20 17:33:11,9.95,15.2,1.26,Metro
Reno NV DC,39.5296,-119.8138,41.3067,-95.7428,2026-01-16 09:30:00,2026-01-16 16:14:22,11.45,13.2,2.2,Metro
Dallas TX DC,32.8998,-96.8379,33.9444,-118.3653,2026-01-11 12:06:16,2026-01-11 15:42:31,83.94,3.8,0.97,Metro
Edison NJ DC,40.5187,-74.4121,40.5645,-74.0797,2026-01-26 09:17:45,2026-01-26 17:00:45,9.15,6.5,0.84,Cascade
Dallas TX DC,32.8998,-96.8379,38.6268,-90.2012,2026-01-23 13:54:43,2026-01-23 14:26:36,28.88,5.8,0.81,Atlas
Atlanta GA DC,33.6407,-84.4277,36.0038,-86.8003,2026-01-13 15:54:21,2026-01-14 12:53:03,11.08,4.1,0.65,Pacific
Chicago IL DC,41.85,-87.882,45.1286,-93.1608,2026-01-21 09:07:09,2026-01-21 16:26:58,187.41,4.1,0.22,Pacific
Memphis TN DC,35.1175,-89.9711,35.0277,-89.9086,2026-01-22 14:26:02,2026-01-22 17:48:15,28.18,1.3,0.15,Metro
Edison NJ DC,40.5187,-74.4121,40.9804,-73.9523,2026-01-06 15:17:44,2026-01-07 09:26:03,36.06,1.2,0.22,Cascade
Edison NJ DC,40.5187,-74.4121,42.4845,-71.1985,2026-01-22 14:19:56,2026-01-22 15:49:00,11.73,3.9,0.93,Atlas
Memphis TN DC,35.1175,-89.9711,40.5018,-74.0355,2026-01-04 15:53:50,2026-01-05 12:18:12,30.42,5.7,0.51,Horizon
Chicago IL DC,41.85,-87.882,41.9629,-87.3945,2026-01-10 15:51:39,2026-01-11 12:13:03,31.01,7.3,1.11,Horizon
Edison NJ DC,40.5187,-74.4121,40.9311,-73.9853,2026-01-10 09:28:37,2026-01-10 14:07:35,57.44,5.8,0.92,Metro
Dallas TX DC,32.8998,-96.8379,33.9129,-118.2089,2026-01-21 13:20:33,2026-01-22 11:53:54,85.26,1.2,0.18,Cascade
Dallas TX DC,32.8998,-96.8379,29.7554,-95.2881,2026-01-22 15:43:12,2026-01-22 16:41:38,12.15,10.6,0.59,Horizon
Atlanta GA DC,33.6407,-84.4277,32.6918,-117.1724,2026-01-28 16:55:04,2026-01-29 08:30:01,42.8,5.4,0.68,Summit
Reno NV DC,39.5296,-119.8138,32.7102,-117.1582,2026-01-26 17:59:03,2026-01-27 06:19:48,32.17,2.0,0.37,Horizon
Reno NV DC,39.5296,-119.8138,37.3924,-121.7856,2026-01-23 12:13:48,2026-01-23 17:25:28,21.71,4.3,1.0,Summit
Edison NJ DC,40.5187,-74.4121,40.7622,-74.0683,2026-01-07 16:15:06,2026-01-07 15:38:27,70.46,10.3,0.87,Ridge
Edison NJ DC,40.5187,-74.4121,41.2554,-95.8415,2026-01-27 14:31:11,2026-01-28 11:17:55,10.75,4.8,0.65,Summit
Chicago IL DC,41.85,-87.882,41.5652,-96.1557,2026-01-20 13:50:00,2026-01-20 14:45:25,16.01,3.4,0.41,Cascade
Edison NJ DC,40.5187,-74.4121,35.0317,-80.7521,2026-01-26 12:34:37,2026-01-26 18:35:46,25.8,0.6,0.04,Summit
Chicago IL DC,41.85,-87.882,41.8355,-87.8876,2026-01-02 08:54:18,2026-01-02 14:03:13,20.21,7.0,1.12,Summit
Reno NV DC,39.5296,-119.8138,39.9591,-105.1692,2026-01-22 09:39:03,2026-01-22 16:33:25,75.77,1.4,0.37,Metro
Dallas TX DC,32.8998,-96.8379,32.9734,-96.8463,2026-01-06 10:07:29,2026-01-06 17:23:07,16.61,5.5,0.35,Summit
Memphis TN DC,35.1175,-89.9711,41.3323,-96.0832,2026-01-16 15:50:25,2026-01-16 17:33:56,5.07,1.2,0.07,Alpine
Reno NV DC,39.5296,-119.8138,34.3613,-118.2801,2026-01-23 18:34:04,2026-01-24 08:33:56,95.63,7.0,0.39,Pacific
Atlanta GA DC,33.6407,-84.4277,36.1154,-95.9841,2026-01-30 11:26:27,2026-01-30 17:14:26,5.63,2.5,0.29,Atlas
Atlanta GA DC,33.6407,-84.4277,40.4492,-74.1171,2026-01-29 11:43:53,2026-01-29 15:59:40,8.38,11.0,0.72,Cascade
Atlanta GA DC,33.6407,-84.4277,32.835,-117.0367,2026-01-14 13:01:35,2026-01-15 10:54:52,14.26,1.9,0.15,Cascade
Edison NJ DC,40.5187,-74.4121,25.8662,-80.0874,2026-01-26 12:08:33,2026-01-27 08:23:57,25.08,31.7,6.8,Atlas
Memphis TN DC,35.1175,-89.9711,32.8096,-117.1072,2026-01-09 14:12:05,2026-01-09 16:59:06,10.3,1.6,0.37,Horizon
Edison NJ DC,40.5187,-74.4121,40.5845,-73.8548,2026-01-11 13:48:35,2026-01-11 14:24:52,112.98,9.2,1.66,Metro
Atlanta GA DC,33.6407,-84.4277,34.1455,-118.3763,2026-01-17 12:57:58,2026-01-17 18:55:18,8.89,4.3,1.12,Horizon
Dallas TX DC,32.8998,-96.8379,32.8213,-96.7629,2026-01-23 15:34:57,2026-01-23 15:56:02,20.79,7.9,0.71,Horizon
Atlanta GA DC,33.6407,-84.4277,29.4228,-98.5847,2026-01-11 16:41:03,2026-01-12 10:20:08,81.18,2.0,0.45,Pacific
Atlanta GA DC,33.6407,-84.4277,40.8153,-74.0695,2026-01-23 14:29:17,2026-01-24 08:10:06,74.6,6.5,1.3,Pacific
Reno NV DC,39.5296,-119.8138,47.7832,-122.2714,2026-01-13 15:59:14,2026-01-14 09:24:26,26.5,4.0,0.26,Summit
Memphis TN DC,35.1175,-89.9711,34.0891,-118.0905,2026-01-18 16:42:38,2026-01-19 12:02:38,22.73,2.9,0.29,Ridge
Memphis TN DC,35.1175,-89.9711,29.6006,-98.45,2026-01-22 18:00:17,2026-01-22 15:11:14,14.09,7.1,1.91,Horizon
Dallas TX DC,32.8998,-96.8379,42.0734,-87.3652,2026-01-29 17:23:05,2026-01-30 11:21:40,6.04,9.3,1.7,Metro
Edison NJ DC,40.5187,-74.4121,40.9143,-74.1266,2026-01-28 11:12:20,2026-01-28 14:19:14,53.52,1.9,0.49,Cascade
Atlanta GA DC,33.6407,-84.4277,42.2847,-71.3202,2026-01-09 12:32:28,2026-01-10 09:15:14,25.86,8.5,0.43,Metro
Chicago IL DC,41.85,-87.882,39.5627,-85.9833,2026-01-22 14:06:55,2026-01-23 08:08:31,19.6,9.1,1.37,Horizon
Atlanta GA DC,33.6407,-84.4277,35.0993,-80.8298,2026-01-01 09:46:38,2026-01-01 16:55:28,6.83,7.2,1.53,Ridge
Edison NJ DC,40.5187,-74.4121,41.888,-87.5543,2026-01-14 12:26:34,2026-01-14 18:38:34,26.0,5.3,1.34,Summit
Memphis TN DC,35.1175,-89.9711,42.3228,-70.9968,2026-01-29 13:33:33,2026-01-30 10:42:56,17.15,2.8,0.76,Metro
Reno NV DC,39.5296,-119.8138,37.0055,-121.9137,2026-01-02 19:15:20,2026-01-03 06:31:47,88.99,2.7,0.14,Metro
Edison NJ DC,40.5187,-74.4121,40.9556,-73.7916,2026-01-16 13:09:12,2026-01-16 18:37:28,35.25,11.0,2.38,Alpine
Reno NV DC,39.5296,-119.8138,33.8786,-118.333,2026-01-05 15:29:21,2026-01-06 11:31:02,23.23,17.8,2.55,Alpine
Edison NJ DC,40.5187,-74.4121,40.5019,-74.0406,2026-01-21 09:50:49,2026-01-21 18:10:57,11.07,5.6,0.33,Summit
Edison NJ DC,40.5187,-74.4121,36.043,-86.5727,2026-01-21 16:39:13,2026-01-21 16:26:24,15.45,5.0,0.59,Horizon
Edison NJ DC,40.5187,-74.4121,40.4989,-74.0227,2026-01-25 11:33:40,2026-01-25 14:23:37,3.66,12.6,2.23,Cascade
Memphis TN DC,35.1175,-89.9711,40.6356,-74.2032,2026-01-02 12:28:10,2026-01-02 18:40:47,8.11,4.4,1.18,Pacific
Dallas TX DC,32.8998,-96.8379,29.4158,-98.1982,2026-01-05 15:05:34,2026-01-06 12:36:07,15.59,3.2,0.57,Atlas
Dallas TX DC,32.8998,-96.8379,29.4858,-95.4103,2026-01-25 18:39:20,2026-01-26 11:58:07,33.5,1.7,0.3,Horizon
Reno NV DC,39.5296,-119.8138,33.9162,-118.308,2026-01-05 12:22:41,2026-01-05 14:17:31,49.74,4.3,0.83,Ridge
Atlanta GA DC,33.6407,-84.4277,36.327,-87.2236,2026-01-15 14:54:16,2026-01-15 14:16:10,47.94,2.1,0.13,Metro
Chicago IL DC,41.85,-87.882,40.8698,-73.8877,2026-01-04 12:43:36,2026-01-04 16:39:40,91.37,2.0,0.23,Summit
Atlanta GA DC,33.6407,-84.4277,35.1328,-81.0111,2026-01-04 15:23:02,2026-01-05 12:23:05,96.65,4.2,0.64,Ridge
Edison NJ DC,40.5187,-74.4121,40.836,-74.1151,2026-01-22 12:02:15,2026-01-22 16:59:14,34.22,14.4,3.53,Summit
Reno NV DC,39.5296,-119.8138,33.834,-118.2028,2026-01-25 14:19:08,2026-01-26 12:06:17,165.77,4.4,1.0,Pacific
Reno NV DC,39.5296,-119.8138,33.8473,-118.0425,2026-01-03 13:32:32,2026-01-04 12:21:22,16.64,9.7,2.21,Cascade
Edison NJ DC,40.5187,-74.4121,40.7401,-74.0068,2026-01-01 15:03:59,2026-01-02 08:15:22,21.63,2.0,0.13,Alpine
Chicago IL DC,41.85,-87.882,33.4092,-84.447,2026-01-15 11:53:13,2026-01-16 11:38:06,33.07,2.9,0.36,Horizon
Edison NJ DC,40.5187,-74.4121,40.765,-73.995,2026-01-01 17:09:29,2026-01-02 08:33:47,49.3,8.8,2.27,Ridge
Chicago IL DC,41.85,-87.882,44.9778,-93.4699,2026-01-24 14:26:22,2026-01-25 11:02:08,17.12,3.6,0.75,Pacific
Atlanta GA DC,33.6407,-84.4277,33.6911,-84.5803,2026-01-05 11:08:04,2026-01-05 15:16:27,12.53,6.0,0.5,Ridge
Memphis TN DC,35.1175,-89.9711,35.528,-81.0574,2026-01-11 14:59:30,2026-01-11 18:53:46,60.96,2.0,0.52,Ridge
Reno NV DC,39.5296,-119.8138,34.1872,-118.1635,2026-01-05 13:36:17,2026-01-05 18:25:49,144.24,12.8,0.89,Summit
Dallas TX DC,32.8998,-96.8379,29.737,-95.5433,2026-01-17 16:25:57,2026-01-18 08:05:07,79.53,2.0,0.43,Cascade
Edison NJ DC,40.5187,-74.4121,32.6923,-96.6549,2026-01-21 16:12:34,2026-01-22 11:03:02,14.58,8.0,0.86,Summit
Dallas TX DC,32.8998,-96.8379,32.7573,-96.7614,2026-01-03 17:47:32,2026-01-04 10:31:31,72.77,1.0,0.13,Horizon
Atlanta GA DC,33.6407,-84.4277,39.9632,-82.9739,2026-01-01 13:53:26,2026-01-01 16:48:38,47.5,2.3,0.12,Metro
Atlanta GA DC,33.6407,-84.4277,29.5477,-98.3101,2026-01-04 12:51:04,2026-01-04 17:07:58,7.41,4.2,0.9,Metro
Edison NJ DC,40.5187,-74.4121,40.542,-74.0519,2026-01-29 12:52:27,2026-01-29 14:36:43,20.6,7.1,0.74,Pacific
Reno NV DC,39.5296,-119.8138,33.9255,-118.3613,2026-01-26 13:34:08,2026-01-27 09:14:11,6.49,1.2,0.27,Metro
Memphis TN DC,35.1175,-89.9711,38.3325,-90.172,2026-01-30 16:09:33,2026-01-31 11:02:44,108.04,11.9,2.24,Cascade
Edison NJ DC,40.5187,-74.4121,40.5704,-73.8248,2026-01-14 15:39:56,2026-01-14 18:30:45,17.31,2.3,0.21,Atlas
Edison NJ DC,40.5187,-74.4121,38.8586,-77.1073,2026-01-22 12:37:28,2026-01-22 14:17:39,69.53,3.4,0.78,Summit
Dallas TX DC,32.8998,-96.8379,28.2155,-82.6933,2026-01-12 13:06:18,2026-01-12 15:31:15,4.84,26.7,1.46,Alpine
Edison NJ DC,40.5187,-74.4121,40.8153,-73.7011,2026-01-20 16:06:23,2026-01-20 15:56:03,35.37,2.9,0.75,Ridge
Memphis TN DC,35.1175,-89.9711,44.8299,-93.695,2026-01-13 14:43:32,2026-01-13 15:42:53,43.16,6.1,0.85,Horizon
Dallas TX DC,32.8998,-96.8379,35.4533,-80.7354,2026-01-14 15:54:01,2026-01-15 08:48:03,36.89,4.7,1.41,Cascade
Dallas TX DC,32.8998,-96.8379,33.5757,-111.9366,2026-01-14 09:32:54,2026-01-14 16:03:23,95.6,6.1,0.44,Summit
Chicago IL DC,41.85,-87.882,40.7371,-73.9788,2026-01-09 13:10:50,2026-01-10 10:53:20,54.5,0.6,0.05,Ridge
Edison NJ DC,40.5187,-74.4121,42.7291,-71.1225,2026-01-30 12:03:34,2026-01-31 10:08:10,18.69,6.8,0.67,Ridge
Memphis TN DC,35.1175,-89.9711,35.0837,-80.6961,2026-01-20 17:21:58,2026-01-21 09:19:15,26.03,27.2,2.57,Ridge
Edison NJ DC,40.5187,-74.4121,40.8994,-73.7722,2026-01-20 14:50:30,2026-01-20 15:16:36,198.2,4.5,1.03,Pacific
Atlanta GA DC,33.6407,-84.4277,34.3862,-118.4013,2026-01-13 13:55:32,2026-01-14 12:59:54,28.79,3.5,0.43,Horizon
Dallas TX DC,32.8998,-96.8379,25.7972,-80.2134,2026-01-07 11:39:16,2026-01-07 15:15:50,40.22,3.4,0.8,Alpine
Reno NV DC,39.5296,-119.8138,42.2303,-87.2667,2026-01-20 12:49:01,2026-01-20 18:53:55,17.66,4.4,0.58,Alpine
Chicago IL DC,41.85,-87.882,41.8571,-87.5799,2026-01-08 12:40:06,2026-01-08 14:14:52,110.51,6.5,0.91,Pacific
Reno NV DC,39.5296,-119.8138,29.8304,-95.4969,2026-01-01 12:54:53,2026-01-01 16:11:07,80.96,10.1,2.16,Horizon
Reno NV DC,39.5296,-119.8138,29.843,-95.2195,2026-01-23 18:01:34,2026-01-24 08:55:37,29.05,15.2,2.47,Summit
Edison NJ DC,40.5187,-74.4121,39.7732,-86.2475,2026-01-17 08:05:21,2026-01-17 13:44:26,108.46,4.0,0.24,Atlas
Memphis TN DC,35.1175,-89.9711,30.0396,-95.3963,2026-01-20 14:42:29,2026-01-20 18:46:30,128.09,6.5,1.8,Cascade
Reno NV DC,39.5296,-119.8138,37.4025,-121.7875,2026-01-17 11:50:19,2026-01-17 14:12:38,45.77,2.8,0.44,Summit
Edison NJ DC,40.5187,-74.4121,40.8511,-74.335,2026-01-20 12:31:47,2026-01-20 15:45:15,236.69,4.1,0.98,Cascade
Dallas TX DC,32.8998,-96.8379,42.1328,-87.7642,2026-01-19 19:01:47,2026-01-20 06:48:53,88.04,3.2,0.65,Summit
Atlanta GA DC,33.6407,-84.4277,39.8402,-83.2816,2026-01-26 15:01:14,2026-01-26 16:44:53,32.3,3.1,0.41,Cascade
Edison NJ DC,40.5187,-74.4121,40.6849,-73.9193,2026-01-14 14:12:34,2026-01-15 10:12:16,37.28,1.4,0.38,Cascade
Chicago IL DC,41.85,-87.882,43.0744,-87.6757,2026-01-19 07:30:02,2026-01-19 15:13:04,98.54,11.6,1.57,Pacific
Atlanta GA DC,33.6407,-84.4277,41.6379,-87.5597,2026-01-28 12:38:13,2026-01-29 09:22:00,32.7,1.4,0.11,Summit
Atlanta GA DC,33.6407,-84.4277,39.9476,-83.0234,2026-01-28 14:10:11,2026-01-28 15:12:11,25.95,4.3,0.89,Alpine
Dallas TX DC,32.8998,-96.8379,41.9904,-87.494,2026-01-27 15:12:48,2026-01-28 10:37:05,29.75,6.0,0.56,Alpine
Reno NV DC,39.5296,-119.8138,33.2588,-112.1144,2026-01-11 15:31:03,2026-01-12 10:44:02,29.92,5.0,0.63,Metro
Edison NJ DC,40.5187,-74.4121,40.7346,-74.0976,2026-01-05 06:56:07,2026-01-05 16:52:50,97.89,0.9,0.16,Cascade
Chicago IL DC,41.85,-87.882,41.7722,-87.7083,2026-01-21 16:13:26,2026-01-21 15:54:48,34.18,5.5,0.64,Metro
Atlanta GA DC,33.6407,-84.4277,35.1003,-89.8557,2026-01-12 13:33:15,2026-01-12 17:55:15,33.66,5.4,1.18,Horizon
Dallas TX DC,32.8998,-96.8379,29.7759,-95.2385,2026-01-19 15:01:16,2026-01-20 11:04:27,47.55,4.9,1.35,Cascade
Edison NJ DC,40.5187,-74.4121,38.803,-77.0048,2026-01-15 14:38:28,2026-01-15 17:31:44,43.76,2.0,0.36,Pacific
Atlanta GA DC,33.6407,-84.4277,34.0211,-118.4269,2026-01-18 09:26:34,2026-01-19 12:27:19,24.16,1.6,0.2,Cascade
